Mtech_Project,Server,Date,Utilization,Parameter,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-21T03:30:00,38.43361187,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-21T00:30:00,16.13183661,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-14T08:30:00,21.78555663,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-14T06:30:00,41.28277683,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-15T04:30:00,51.58493423,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-27T08:30:00,21.58611155,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-27T07:30:00,23.34027672,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-27T05:30:00,56.45861085,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-28T03:30:00,58.57999992,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-28T02:30:00,44.60258611,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-28T01:30:00,39.97083251,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-24T03:30:00,56.75638739,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-24T01:30:00,39.4355545,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-23T22:30:00,3.902498305,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-23T20:30:00,3.882500847,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-23T19:30:00,5.227778335,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-23T15:30:00,11.69694501,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-23T10:30:00,21.44111172,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-23T06:30:00,49.85964279,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-29T04:30:00,56.68853474,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-28T20:30:00,3.739046653,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-28T18:30:00,6.556110899,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-28T17:30:00,4.933889985,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-28T14:30:00,21.47555574,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-28T09:30:00,23.89611085,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-28T08:30:00,22.82833417,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-28T07:30:00,23.53166596,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-30T03:30:00,57.70861117,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-29T21:30:00,3.63527753,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-29T18:30:00,6.648334146,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-29T05:30:00,56.65327199,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-26T04:30:00,54.79111099,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-26T01:30:00,41.06833172,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-25T22:30:00,3.633889198,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-25T21:30:00,3.716945052,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-25T10:30:00,23.59259309,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-25T08:30:00,23.62916756,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-24T23:30:00,13.14611085,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-24T18:30:00,6.131325801,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-24T14:30:00,20.29465977,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-24T12:30:00,23.75831079,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-24T05:30:00,56.16250006,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-14T04:30:00,55.41250801,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-14T01:30:00,39.79972267,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-13T19:30:00,4.91388919,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-13T18:30:00,5.825333071,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-13T05:30:00,54.38388824,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-13T03:30:00,56.39805444,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-12T19:30:00,4.834722499,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-12T10:30:00,22.64333344,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-12T06:30:00,44.40972185,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-12T05:30:00,60.81694476,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-15T00:30:00,36.79861228,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-14T20:30:00,3.477223317,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-14T17:30:00,4.477777561,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-14T15:30:00,6.224166572,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-14T14:30:00,20.26000023,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-14T11:30:00,23.25638803,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-07T19:30:00,5.116389175,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-07T14:30:00,20.56999588,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-07T12:30:00,23.47091913,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-07T10:30:00,21.82611926,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-07T05:30:00,53.21694469,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-08T02:30:00,36.68607235,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-08T01:30:00,38.54416688,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-04T20:30:00,3.409999967,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-04T17:30:00,4.510000805,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-04T16:30:00,3.436005811,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-04T05:30:00,54.10777823,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-03T03:30:00,35.0252773,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-03T02:30:00,29.8116676,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-02T21:30:00,3.294166644,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-02T20:30:00,3.293334126,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-02T17:30:00,7.5369458,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-02T14:30:00,5.305834969,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-02T11:30:00,7.346667222,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-04T03:30:00,46.70083364,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-03T23:30:00,15.46472245,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-03T21:30:00,3.308888276,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-03T12:30:00,7.995555878,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-03T09:30:00,8.752499998,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-03T08:30:00,6.529999971,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-05T03:30:00,53.60679022,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-04T20:30:00,3.295832495,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-04T07:30:00,21.68891144,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-04T06:30:00,44.32925262,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-06T01:30:00,38.39583302,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-05T23:30:00,16.16527752,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-05T17:30:00,7.558057507,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-05T07:30:00,21.23527829,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-07T02:30:00,37.70083427,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-07T00:30:00,38.46083403,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-06T23:30:00,15.92027823,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-06T18:30:00,5.877777616,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-06T15:30:00,3.793889145,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-06T14:30:00,18.51861087,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-06T13:30:00,21.09611162,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-06T12:30:00,22.81861162,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-06T09:30:00,21.85605985,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-07T09:30:00,22.53000005,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-07T08:30:00,21.18527778,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-07T06:30:00,40.48833418,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-07T16:30:00,5.343730807,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-07T15:30:00,3.699166675,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-10T03:30:00,51.53039265,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-10T02:30:00,37.25165526,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-10T00:30:00,39.42594163,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-09T23:30:00,15.74722167,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-09T18:30:00,5.587779125,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-09T16:30:00,5.268889189,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-11T16:30:00,8.185278197,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-11T13:30:00,21.61166668,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-11T10:30:00,22.6579977,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-11T09:30:00,20.2136116,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-11T05:30:00,59.45861117,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-12T02:30:00,36.89610958,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-11T22:30:00,3.514166693,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-11T21:30:00,3.35138917,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-17T03:30:00,54.77055422,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-17T01:30:00,38.46805445,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-16T22:30:00,3.461743395,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-16T21:30:00,3.444395006,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-16T13:30:00,21.19138829,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-16T12:30:00,23.28388834,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-16T10:30:00,21.3683335,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-16T08:30:00,21.36749983,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-15T23:30:00,13.2408308,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-15T20:30:00,3.464445035,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-15T19:30:00,4.625278354,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-15T17:30:00,4.416665773,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-15T15:30:00,4.719443341,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-15T12:30:00,23.88416592,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-15T08:30:00,21.13499943,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-15T07:30:00,21.15222152,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-19T22:30:00,3.788056672,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-19T21:30:00,3.923055867,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-19T19:30:00,5.134723326,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-19T18:30:00,6.854167461,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-19T16:30:00,3.94916753,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-18T22:30:00,3.501944204,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-18T16:30:00,3.495548387,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-18T14:30:00,20.07499917,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-18T10:30:00,22.46766249,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-18T06:30:00,47.77472305,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-18T05:30:00,54.88916683,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-18T02:30:00,37.72416528,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-17T23:30:00,14.37972174,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-17T21:30:00,3.726666649,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-17T14:30:00,18.76805604,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-17T13:30:00,21.26194541,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-17T07:30:00,21.81083425,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-17T05:30:00,54.64805571,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-22T01:30:00,41.44361178,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-21T23:30:00,13.4378142,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-21T22:30:00,3.629944185,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-21T19:30:00,4.842095792,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-21T18:30:00,6.628658295,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-21T15:30:00,11.71666825,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-21T14:30:00,20.93138838,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-21T12:30:00,24.50824944,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-21T08:30:00,22.66667398,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-21T07:30:00,23.35602411,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-23T03:30:00,57.49339676,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-23T01:30:00,41.94510345,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-22T23:30:00,10.52737198,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-22T22:30:00,3.843158007,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-22T16:30:00,3.733311939,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-22T08:30:00,22.95404577,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-20T07:30:00,29.22111018,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-20T05:30:00,57.54527855,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-25T18:30:00,6.728889902,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-25T17:30:00,4.855555872,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-25T16:30:00,3.922222475,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-25T14:30:00,21.29638831,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-25T12:30:00,25.22055515,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-25T11:30:00,25.6688892,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-25T06:30:00,46.88083394,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-25T05:30:00,55.92916775,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-25T03:30:00,51.24638812,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-24T17:30:00,4.421898286,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-24T16:30:00,3.491181652,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-24T13:30:00,21.51818498,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-24T09:30:00,21.69447539,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-31T03:30:00,54.75027625,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-30T18:30:00,6.258561611,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-30T13:30:00,21.53750181,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-30T10:30:00,21.84694386,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-30T08:30:00,21.66000071,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-30T06:30:00,43.75083447,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-31T23:30:00,13.36138817,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-31T20:30:00,3.723054985,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-31T19:30:00,5.215555827,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-31T15:30:00,14.22355918,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-31T14:30:00,20.48323743,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-01-31T08:30:00,21.98533401,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-03T00:30:00,39.95945072,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-02T23:30:00,15.68585316,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-02T17:30:00,4.86833326,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-02T11:30:00,23.84200001,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-02T07:30:00,24.67055511,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-02T06:30:00,48.23416583,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-04T04:30:00,53.40194448,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-04T02:30:00,41.57426898,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-03T15:30:00,14.82472163,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-03T11:30:00,23.63500007,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-03T08:30:00,22.39166657,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-03T06:30:00,40.53970321,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-03T05:30:00,56.9129022,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-07T04:30:00,54.14638774,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-07T00:30:00,36.72861354,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-06T23:30:00,13.16499921,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-06T20:30:00,3.44250083,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-06T19:30:00,5.094999174,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-06T15:30:00,8.140556514,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-06T12:30:00,23.52166637,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-06T11:30:00,23.41694339,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-06T09:30:00,21.75667,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-06T08:30:00,21.57075802,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-06T06:30:00,40.27599907,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-12T16:30:00,14.7675007,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-12T12:30:00,24.19555489,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-10T02:30:00,40.43361314,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-10T01:30:00,38.25750065,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-09T22:30:00,3.442188303,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-09T19:30:00,4.634166678,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-09T18:30:00,6.457500895,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-10T18:30:00,6.148333351,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-10T10:30:00,22.57916737,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-10T08:30:00,22.34027847,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-10T07:30:00,22.35194413,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-10T05:30:00,53.33777746,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-09T04:30:00,52.92583338,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-09T03:30:00,52.81694444,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-09T00:30:00,36.38111051,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-08T19:30:00,4.854445855,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-05T10:30:00,22.12388833,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-05T08:30:00,21.38833412,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-05T07:30:00,29.70989005,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-05T05:30:00,53.96555519,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-06T02:30:00,41.82055569,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-05T20:30:00,3.418333272,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-05T18:30:00,5.935555816,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-05T14:30:00,19.59805576,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-05T13:30:00,21.6427784,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-08T12:30:00,23.33305677,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-08T10:30:00,22.53795454,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-13T11:30:00,24.38333432,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-13T08:30:00,21.99259228,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-14T01:30:00,38.24472173,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-14T00:30:00,37.08944432,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-13T19:30:00,4.964999994,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-13T16:30:00,16.31555482,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-13T15:30:00,19.78388723,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-13T13:30:00,22.69111172,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-12T01:30:00,38.60444387,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-11T20:30:00,3.409167429,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-11T18:30:00,6.272221684,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-11T17:30:00,4.515834153,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-11T15:30:00,19.57027674,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-11T12:30:00,24.23361174,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-11T11:30:00,24.62361145,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-11T08:30:00,22.46666638,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-16T02:30:00,36.42944431,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-15T22:30:00,3.479999185,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-15T13:30:00,22.31555573,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-15T07:30:00,22.5966657,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-15T06:30:00,44.34389003,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-20T23:30:00,5.350156605,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-20T22:30:00,3.109444956,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-20T20:30:00,3.11804835,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-20T19:30:00,4.207776646,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-15T00:30:00,36.35055669,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-03,2023-02-14T21:30:00,3.442221642,CPU,,,,,
